Old File Path,New File Path,Commit SHA,Parent Commit SHA,Commit Message,Histogram Diff
memory_profiler.py,memory_profiler.py,fde9234d01d4edc124d14bb561ac21049096ee3c,5f3906a987db109db9d73767996b89f40ba32619,Using has_psutil,"@@ -437,13 +437,12 @@ def memory_usage(*args, **kwargs):
         return memory_usage_actual(*args, **kwargs)
     except Exception:
         print(traceback.format_exc(), file=sys.stderr)
-        try:  # catch ImportError for psutil
-            import psutil
+        if has_psutil:
             parent = psutil.Process(os.getpid())
             for child in parent.children(recursive=True):
                 os.kill(child.pid, SIGKILL)
             os.kill(os.getpid(), SIGKILL)
-        except ImportError:
+        else:
             sys.exit()
 
 
"
memory_profiler.py,memory_profiler.py,2cd53678065bf81ab018503f046054d746f9a8a2,fde9234d01d4edc124d14bb561ac21049096ee3c,Python 3 SyntaxError for print,"@@ -1,3 +1,5 @@
+from __future__ import print_function
+
 """"""Profile the memory usage of a Python program""""""
 
 # .. we'll use this to pass it to the child script ..
"
memory_profiler.py,memory_profiler.py,091d314389211dce5191a095443e28b9c3b16c01,2cd53678065bf81ab018503f046054d746f9a8a2,Feedback,"@@ -1,5 +1,3 @@
-from __future__ import print_function
-
 """"""Profile the memory usage of a Python program""""""
 
 # .. we'll use this to pass it to the child script ..
@@ -243,9 +241,9 @@ class MemTimer(Process):
         self.pipe.send(self.n_measurements)
 
 
-def memory_usage_actual(proc=-1, interval=.1, timeout=None, timestamps=False,
-                        include_children=False, multiprocess=False, max_usage=False,
-                        retval=False, stream=None, backend=None):
+def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
+                 include_children=False, multiprocess=False, max_usage=False,
+                 retval=False, stream=None, backend=None):
     """"""
     Return the memory usage of a process or piece of code
 
@@ -335,7 +333,21 @@ def memory_usage_actual(proc=-1, interval=.1, timeout=None, timestamps=False,
                          include_children=include_children)
             p.start()
             parent_conn.recv()  # wait until we start getting memory
-            returned = f(*args, **kw)
+
+            # When there is an exception in the ""proc"" - the (spawned) monitoring processes don't get killed.
+            # Therefore, the whole process hangs indefinitely. Here, we are ensuring that the process gets killed!
+            try:
+                returned = f(*args, **kw)
+            except Exception:
+                sys.stderr.write(traceback.format_exc())
+                if has_psutil:
+                    parent = psutil.Process(os.getpid())
+                    for child in parent.children(recursive=True):
+                        os.kill(child.pid, SIGKILL)
+                    os.kill(os.getpid(), SIGKILL)
+                else:
+                    sys.exit()
+
             parent_conn.send(0)  # finish timing
             ret = parent_conn.recv()
             n_measurements = parent_conn.recv()
@@ -428,26 +440,6 @@ def memory_usage_actual(proc=-1, interval=.1, timeout=None, timestamps=False,
     return ret
 
 
-def memory_usage(*args, **kwargs):
-    """"""
-    The wrapper function that calls the memory_usage_actual (see above) function!
-
-    When there is an exception in the ""proc"" - the (spawned) monitoring processes don't get killed.
-    Therefore, the whole process hangs indefinitely. Here, we are ensuring that the process gets killed!
-    """"""
-    try:
-        return memory_usage_actual(*args, **kwargs)
-    except Exception:
-        print(traceback.format_exc(), file=sys.stderr)
-        if has_psutil:
-            parent = psutil.Process(os.getpid())
-            for child in parent.children(recursive=True):
-                os.kill(child.pid, SIGKILL)
-            os.kill(os.getpid(), SIGKILL)
-        else:
-            sys.exit()
-
-
 # ..
 # .. utility functions for line-by-line ..
 
"
Makefile,Makefile,995980b788860778cea995eb01008fd39240c6de,091d314389211dce5191a095443e28b9c3b16c01,"Test: add non-regression test for handling of exceptions.

Also, make memory_profiler return in case of exception
instead of shutting down the full program.","@@ -14,3 +14,4 @@ test:
 	$(PYTHON) test/test_import.py
 	$(PYTHON) test/test_memory_usage.py
 	$(PYTHON) test/test_precision_import.py
+	$(PYTHON) test/test_exception.py
"
README.rst,README.rst,995980b788860778cea995eb01008fd39240c6de,091d314389211dce5191a095443e28b9c3b16c01,"Test: add non-regression test for handling of exceptions.

Also, make memory_profiler return in case of exception
instead of shutting down the full program.","@@ -447,6 +447,8 @@ cleanup.
 
 `Benjamin Bengfort <https://github.com/bbengfort>`_ added support for tracking the usage of individual child processes and plotting them.
 
+`Muhammad Haseeb Tariq <https://github.com/mhaseebtariq>`_ fixed issue #152, which made the whole interpreter hang on functions that launched an exception.
+
 =========
  License
 =========
"
memory_profiler.py,memory_profiler.py,995980b788860778cea995eb01008fd39240c6de,091d314389211dce5191a095443e28b9c3b16c01,"Test: add non-regression test for handling of exceptions.

Also, make memory_profiler return in case of exception
instead of shutting down the full program.","@@ -326,6 +326,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
             raise ValueError
 
         while True:
+            exit_block = False
             child_conn, parent_conn = Pipe()  # this will store MemTimer's results
             p = MemTimer(os.getpid(), interval, child_conn, backend,
                          timestamps=timestamps,
@@ -338,23 +339,21 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
             # Therefore, the whole process hangs indefinitely. Here, we are ensuring that the process gets killed!
             try:
                 returned = f(*args, **kw)
+                parent_conn.send(0)  # finish timing
+                ret = parent_conn.recv()
+                n_measurements = parent_conn.recv()
+                if retval:
+                    ret = ret, returned
             except Exception:
-                sys.stderr.write(traceback.format_exc())
                 if has_psutil:
                     parent = psutil.Process(os.getpid())
                     for child in parent.children(recursive=True):
                         os.kill(child.pid, SIGKILL)
-                    os.kill(os.getpid(), SIGKILL)
-                else:
-                    sys.exit()
+                p.join(0)
+                raise
 
-            parent_conn.send(0)  # finish timing
-            ret = parent_conn.recv()
-            n_measurements = parent_conn.recv()
-            if retval:
-                ret = ret, returned
             p.join(5 * interval)
-            if n_measurements > 4 or interval < 1e-6:
+            if exit_block or n_measurements > 4 or interval < 1e-6:
                 break
             interval /= 10.
     elif isinstance(proc, subprocess.Popen):
"
,test/test_exception.py,995980b788860778cea995eb01008fd39240c6de,091d314389211dce5191a095443e28b9c3b16c01,"Test: add non-regression test for handling of exceptions.

Also, make memory_profiler return in case of exception
instead of shutting down the full program.","@@ -0,0 +1,12 @@
+
+# make sure that memory profiler does not hang on exception
+from memory_profiler import memory_usage
+
+def foo():
+    raise NotImplementedError('Error')
+
+try:
+    out = memory_usage((foo, tuple(), {}), timeout=1)
+except NotImplementedError:
+    pass
+print('Success')
"
memory_profiler.py,memory_profiler.py,1432dda4cd9793dd7fbfb984d9d7f0f564805763,f9fe75c67ebd48656fa5a9073d1e9a3e3df603f3,Remove unused variable,"@@ -326,7 +326,6 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
             raise ValueError
 
         while True:
-            exit_block = False
             child_conn, parent_conn = Pipe()  # this will store MemTimer's results
             p = MemTimer(os.getpid(), interval, child_conn, backend,
                          timestamps=timestamps,
@@ -353,7 +352,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                 raise
 
             p.join(5 * interval)
-            if exit_block or n_measurements > 4 or interval < 1e-6:
+            if n_measurements > 4 or interval < 1e-6:
                 break
             interval /= 10.
     elif isinstance(proc, subprocess.Popen):
"
memory_profiler.py,memory_profiler.py,456388bdb22da0d9cde2b5c418daf5f4aa2a385e,1432dda4cd9793dd7fbfb984d9d7f0f564805763,correct spelling mistake,"@@ -139,7 +139,7 @@ def _get_memory(pid, backend, timestamps=False, include_children=False, filename
         # .. cross-platform but but requires psutil ..
         process = psutil.Process(pid)
         try:
-            # avoid useing get_memory_info since it does not exists
+            # avoid using get_memory_info since it does not exists
             # in psutil > 2.0 and accessing it will cause exception.
             meminfo_attr = 'memory_info' if hasattr(process, 'memory_info') \
                 else 'get_memory_info'
"
README.rst,README.rst,176743215545c2384e8a6e29b64a0b1dd21d1543,2b4a86b6d05e29d9b4659d5e23dea33ef73b4a43,Fix typo in readme,"@@ -173,7 +173,7 @@ parent's usage and track each child individual.
 
 To create a report that combines memory usage of all the children and the
 parent, use the ``include_children`` flag in either the ``profile`` decorator or
-ass a command line argument to ``mprof``::
+as a command line argument to ``mprof``::
 
     mprof run --include-children <script>
 
"
README.rst,README.rst,a3c4b58ca3f9a18559f7ef6fea1651c72f06ef1c,e2a97b936de6c4c8473c74cdd800c7271435934e,"WIP: Make psutil required

Now the import does not work, needs fixing.","@@ -7,9 +7,8 @@
 
 This is a python module for monitoring memory consumption of a process
 as well as line-by-line analysis of memory consumption for python
-programs. It is a pure python module and has the `psutil
-<http://pypi.python.org/pypi/psutil>`_ module as optional (but highly
-recommended) dependencies.
+programs. It is a pure python module which depends on the `psutil
+<http://pypi.python.org/pypi/psutil>`_ module.
 
 
 ==============
@@ -385,7 +384,7 @@ file ~/.ipython/ipy_user_conf.py to add the following lines::
       between runs.
 
     * Q: Does it work under windows ?
-    * A: Yes, but you will need the
+    * A: Yes, thanks to the
       `psutil <http://pypi.python.org/pypi/psutil>`_ module.
 
 
"
memory_profiler.py,memory_profiler.py,a3c4b58ca3f9a18559f7ef6fea1651c72f06ef1c,e2a97b936de6c4c8473c74cdd800c7271435934e,"WIP: Make psutil required

Now the import does not work, needs fixing.","@@ -19,6 +19,8 @@ import logging
 import traceback
 from signal import SIGKILL
 
+import psutil
+
 
 # TODO: provide alternative when multiprocessing is not available
 try:
@@ -48,13 +50,6 @@ else:
         return str(x)
 
 # .. get available packages ..
-try:
-    import psutil
-
-    has_psutil = True
-except ImportError:
-    has_psutil = False
-
 try:
     import tracemalloc
 
@@ -92,12 +87,6 @@ def _get_child_memory(process, meminfo_attr=None):
     """"""
     Returns a generator that yields memory for all child processes.
     """"""
-    if not has_psutil:
-        raise NotImplementedError((
-            ""The psutil module is required to monitor the ""
-            ""memory usage of child processes.""
-        ))
-
     # Convert a pid to a process
     if isinstance(process, int):
         if process == -1: process = os.getpid()
@@ -344,10 +333,9 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                 if retval:
                     ret = ret, returned
             except Exception:
-                if has_psutil:
-                    parent = psutil.Process(os.getpid())
-                    for child in parent.children(recursive=True):
-                        os.kill(child.pid, SIGKILL)
+                parent = psutil.Process(os.getpid())
+                for child in parent.children(recursive=True):
+                    os.kill(child.pid, SIGKILL)
                 p.join(0)
                 raise
 
@@ -1086,10 +1074,9 @@ def choose_backend(new_backend=None):
 
     _backend = 'no_backend'
     all_backends = [
-        ('psutil', has_psutil),
+        ('psutil', True),
         ('posix', os.name == 'posix'),
         ('tracemalloc', has_tracemalloc),
-        ('no_backend', True)
     ]
     backends_indices = dict((b[0], i) for i, b in enumerate(all_backends))
 
@@ -1100,10 +1087,6 @@ def choose_backend(new_backend=None):
         if is_available:
             _backend = n_backend
             break
-    if _backend == 'no_backend':
-        raise NotImplementedError(
-            'Tracemalloc or psutil module is required for non-unix '
-            'platforms')
     if _backend != new_backend and new_backend is not None:
         warnings.warn('{0} can not be used, {1} used instead'.format(
             new_backend, _backend))
"
setup.py,setup.py,a3c4b58ca3f9a18559f7ef6fea1651c72f06ef1c,e2a97b936de6c4c8473c74cdd800c7271435934e,"WIP: Make psutil required

Now the import does not work, needs fixing.","@@ -30,6 +30,7 @@ setup(
     url='http://pypi.python.org/pypi/memory_profiler',
     py_modules=['memory_profiler'],
     scripts=['mprof'],
+    install_requires=['psutil'],
     classifiers=[_f for _f in CLASSIFIERS.split('\n') if _f],
     license='BSD'
 
"
setup.py,setup.py,5abb5b2956b7b1767e41c525aba9c3a1bd4a4257,a3c4b58ca3f9a18559f7ef6fea1651c72f06ef1c,"Single source package version

I admit the approach is complex... But it is the only
reliable way to do it with a single file.","@@ -1,7 +1,27 @@
-import memory_profiler
+import os
+import io
+import re
 from distutils.core import setup
 import setuptools
 
+
+# https://packaging.python.org/guides/single-sourcing-package-version/
+def read(*names, **kwargs):
+    with io.open(
+        os.path.join(os.path.dirname(__file__), *names),
+        encoding=kwargs.get(""encoding"", ""utf8"")
+    ) as fp:
+        return fp.read()
+
+
+def find_version(*file_paths):
+    version_file = read(*file_paths)
+    version_match = re.search(r""^__version__ = ['\""]([^'\""]*)['\""]"",
+                              version_file, re.M)
+    if version_match:
+        return version_match.group(1)
+
+
 CLASSIFIERS = """"""\
 Development Status :: 5 - Production/Stable
 Intended Audience :: Science/Research
@@ -24,7 +44,7 @@ setup(
     name='memory_profiler',
     description='A module for monitoring memory usage of a python program',
     long_description=open('README.rst').read(),
-    version=memory_profiler.__version__,
+    version=find_version(""memory_profiler.py""),
     author='Fabian Pedregosa',
     author_email='f@bianp.net',
     url='http://pypi.python.org/pypi/memory_profiler',
"
memory_profiler.py,memory_profiler.py,bdbaaea6b1f33a788f7727b6e7d1e7f78f9084aa,5abb5b2956b7b1767e41c525aba9c3a1bd4a4257,Bump version,"@@ -3,7 +3,7 @@
 # .. we'll use this to pass it to the child script ..
 _CLEAN_GLOBALS = globals().copy()
 
-__version__ = '0.47'
+__version__ = '0.48.dev0'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
"
setup.py,setup.py,0c83aff9043fd5addab25b3e3804995adab14c6b,bdbaaea6b1f33a788f7727b6e7d1e7f78f9084aa,Cleanup,"@@ -1,8 +1,7 @@
 import os
 import io
 import re
-from distutils.core import setup
-import setuptools
+from setuptools import setup
 
 
 # https://packaging.python.org/guides/single-sourcing-package-version/
@@ -53,5 +52,4 @@ setup(
     install_requires=['psutil'],
     classifiers=[_f for _f in CLASSIFIERS.split('\n') if _f],
     license='BSD'
-
 )
"
.travis.yml,.travis.yml,4fb941e880357adb6e7778e5c12c11bee109c87d,0c83aff9043fd5addab25b3e3804995adab14c6b,Use Travis container infrastructure,"@@ -3,7 +3,6 @@ python:
   - ""2.7""
   - ""3.3""
 install:
-  - sudo apt-get update
   # We do this conditionally because it saves us some downloading if the
   # version is the same.
   - if [[ ""$TRAVIS_PYTHON_VERSION"" == ""2.7"" ]]; then
@@ -24,4 +23,6 @@ install:
   - source activate test-environment
   - python setup.py install
 script:
-  - make test
\ No newline at end of file
+  - make test
+
+sudo: false
"
,delta_memory_test.py,947a25a4a73f34c7b798d6f850a6f6d81679e213,15a7e1270595185e7c7732230faaea8527a9be19,memory calculation with deltas,"@@ -0,0 +1,27 @@
+from memory_profiler import profile
+
+
+def gen(count):
+    r = list(range(0,count))
+    return r
+
+_global_var = []
+def _gen_cache():
+    global _global_var
+    if not _global_var:
+        _global_var = gen(1000000)
+
+@profile(precision=4)
+def test():
+    a = gen(90000)
+    for i in range(0,3):
+        b = i
+        def _inner_gen():
+            gen(1024*1024*20)
+        h = i
+        _gen_cache()
+        _inner_gen()
+        g = i
+
+if __name__ == ""__main__"":
+    test()
"
memory_profiler.py,memory_profiler.py,947a25a4a73f34c7b798d6f850a6f6d81679e213,15a7e1270595185e7c7732230faaea8527a9be19,memory calculation with deltas,"@@ -581,12 +581,18 @@ class CodeMap(dict):
         for subcode in filter(inspect.iscode, code.co_consts):
             self.add(subcode, toplevel_code=toplevel_code)
 
-    def trace(self, code, lineno):
+    def trace(self, code, lineno, prev_lineno):
         memory = _get_memory(-1, self.backend, include_children=self.include_children,
                              filename=code.co_filename)
-        # if there is already a measurement for that line get the max
-        previous_memory = self[code].get(lineno, 0)
-        self[code][lineno] = max(memory, previous_memory)
+        prev_value = self[code].get(lineno, None)
+        previous_memory = prev_value[1] if prev_value else 0
+        previous_inc = prev_value[0] if prev_value else 0
+
+        prev_line_value = self[code].get(prev_lineno, None) if prev_lineno else None
+        prev_line_memory = prev_line_value[1] if prev_line_value else 0
+        #inc = (memory-prev_line_memory)
+        #print('trace lineno=%(lineno)s prev_lineno=%(prev_lineno)s mem=%(memory)s prev_inc=%(previous_inc)s inc=%(inc)s' % locals())
+        self[code][lineno] = (previous_inc + (memory-prev_line_memory), max(memory, previous_memory))
 
     def items(self):
         """"""Iterate on the toplevel code blocks.""""""
@@ -610,6 +616,7 @@ class LineProfiler(object):
         self.max_mem = kw.get('max_mem', None)
         self.prevlines = []
         self.backend = choose_backend(kw.get('backend', None))
+        self.prev_lineno = None
 
     def __call__(self, func=None, precision=1):
         if func is not None:
@@ -684,10 +691,15 @@ class LineProfiler(object):
                 # ""call"" event just saves the lineno but not the memory
                 self.prevlines.append(frame.f_lineno)
             elif event == 'line':
-                self.code_map.trace(frame.f_code, self.prevlines[-1])
+                # trace needs current line and previous line
+                self.code_map.trace(frame.f_code, self.prevlines[-1], self.prev_lineno)
+                # saving previous line
+                self.prev_lineno = self.prevlines[-1]
                 self.prevlines[-1] = frame.f_lineno
             elif event == 'return':
-                self.code_map.trace(frame.f_code, self.prevlines.pop())
+                lineno = self.prevlines.pop()
+                self.code_map.trace(frame.f_code, lineno, self.prev_lineno)
+                self.prev_lineno = lineno
 
         if self._original_trace_function is not None:
             self._original_trace_function(frame, event, arg)
@@ -748,20 +760,20 @@ def show_results(prof, stream=None, precision=1):
         stream.write(u'=' * len(header) + '\n')
 
         all_lines = linecache.getlines(filename)
-        mem_old = None
+
         float_format = u'{0}.{1}f'.format(precision + 4, precision)
         template_mem = u'{0:' + float_format + '} MiB'
         for (lineno, mem) in lines:
             if mem:
-                inc = (mem - mem_old) if mem_old else 0
-                mem_old = mem
+                inc = mem[0]
+                mem = mem[1]
                 mem = template_mem.format(mem)
                 inc = template_mem.format(inc)
             else:
                 mem = u''
                 inc = u''
             tmp = template.format(lineno, mem, inc, all_lines[lineno - 1])
-            stream.write(unicode(tmp, 'UTF-8'))
+            stream.write(unicode(tmp))
         stream.write(u'\n\n')
 
 
"
memory_profiler.py,memory_profiler.py,e0668c59205f77d1879a39c7e87f11771eab9374,947a25a4a73f34c7b798d6f850a6f6d81679e213,Restore encoding,"@@ -773,7 +773,7 @@ def show_results(prof, stream=None, precision=1):
                 mem = u''
                 inc = u''
             tmp = template.format(lineno, mem, inc, all_lines[lineno - 1])
-            stream.write(unicode(tmp))
+            stream.write(unicode(tmp, 'UTF-8'))
         stream.write(u'\n\n')
 
 
"
.travis.yml,.travis.yml,4c993784e66170f9508ca74a4179c96971fcecfb,6617d0e93830ed3082d8cd0ba59382f9fbe1cb88,Use pip instead of conda,"@@ -2,26 +2,10 @@ language: python
 python:
   - ""2.7""
   - ""3.3""
-install:
-  # We do this conditionally because it saves us some downloading if the
-  # version is the same.
-  - if [[ ""$TRAVIS_PYTHON_VERSION"" == ""2.7"" ]]; then
-      wget https://repo.continuum.io/miniconda/Miniconda-latest-Linux-x86_64.sh -O miniconda.sh;
-    else
-      wget https://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh -O miniconda.sh;
-    fi
-  - bash miniconda.sh -b -p $HOME/miniconda
-  - export PATH=""$HOME/miniconda/bin:$PATH""
-  - hash -r
-  - conda config --set always_yes yes --set changeps1 no
-  - conda update -q conda
-  # Useful for debugging any issues with conda
-  - conda info -a
 
-  # Replace dep1 dep2 ... with your dependencies
-  - conda create -q -n test-environment python=$TRAVIS_PYTHON_VERSION numpy nose ipython
-  - source activate test-environment
-  - python setup.py install
+install:
+  - python -m pip install numpy ipython
+  - python -m pip install .
 script:
   - make test
 
"
.travis.yml,.travis.yml,7eba9ed305c69370d08a31f368280eb700f0d30a,4c993784e66170f9508ca74a4179c96971fcecfb,Test more Python versions,"@@ -2,6 +2,9 @@ language: python
 python:
   - ""2.7""
   - ""3.3""
+  - ""3.4""
+  - ""3.5""
+  - ""3.6""
 
 install:
   - python -m pip install numpy ipython
"
.travis.yml,.travis.yml,8adbf1694aef9408b898e11851f130f5d3d6dac4,7eba9ed305c69370d08a31f368280eb700f0d30a,Optionally test experimental Python versions,"@@ -6,6 +6,11 @@ python:
   - ""3.5""
   - ""3.6""
 
+matrix:
+  allow_failures:
+    - python: ""pypy3""
+    - python: ""3.7-dev""
+
 install:
   - python -m pip install numpy ipython
   - python -m pip install .
"
README.rst,README.rst,29702172bbea29b34e94743d2d44a2f9ba2ef63c,8adbf1694aef9408b898e11851f130f5d3d6dac4,Add yours truly to README,"@@ -448,6 +448,8 @@ cleanup.
 
 `Muhammad Haseeb Tariq <https://github.com/mhaseebtariq>`_ fixed issue #152, which made the whole interpreter hang on functions that launched an exception.
 
+`Juan Luis Cano <https://github.com/Juanlu001>`_ modernized the infrastructure and helped with various things.
+
 =========
  License
 =========
"
.travis.yml,.travis.yml,ea376e5d04e83c508df1206b14b118ccfb1023ff,29702172bbea29b34e94743d2d44a2f9ba2ef63c,Fix optional Python versions in Travis config,"@@ -5,6 +5,8 @@ python:
   - ""3.4""
   - ""3.5""
   - ""3.6""
+  - ""3.7-dev""
+  - ""pypy3""
 
 matrix:
   allow_failures:
"
memory_profiler.py,memory_profiler.py,f36ef23c8c35ae92b5d2dcc796dfa3d5272e02be,67e5fed8a5d2027a215a1e8dbf09d2cd030e8008,replace deprecated optparse with argparse,"@@ -1164,55 +1164,48 @@ class LogFile(object):
 
 
 if __name__ == '__main__':
-    from optparse import OptionParser
+    from argparse import ArgumentParser
 
-    parser = OptionParser(usage=_CMD_USAGE, version=__version__)
-    parser.disable_interspersed_args()
-    parser.add_option(
+    parser = ArgumentParser(usage=_CMD_USAGE)
+    parser.add_argument('--version', action='version', version=__version__)
+    parser.add_argument(
         '--pdb-mmem', dest='max_mem', metavar='MAXMEM',
-        type='float', action='store',
+        type=float, action='store',
         help='step into the debugger when memory exceeds MAXMEM')
-    parser.add_option(
-        '--precision', dest='precision', type='int',
+    parser.add_argument(
+        '--precision', dest='precision', type=int,
         action='store', default=3,
         help='precision of memory output in number of significant digits')
-    parser.add_option('-o', dest='out_filename', type='str',
-                      action='store', default=None,
-                      help='path to a file where results will be written')
-    parser.add_option('--timestamp', dest='timestamp', default=False,
-                      action='store_true',
-                      help='''print timestamp instead of memory measurement for
-                      decorated functions''')
-    parser.add_option('--backend', dest='backend', type='choice',
-                      action='store',
-                      choices=['tracemalloc', 'psutil', 'posix'],
-                      default='psutil',
-                      help='backend using for getting memory info '
-                           '(one of the {tracemalloc, psutil, posix})')
+    parser.add_argument('-o', dest='out_filename', type=str,
+        action='store', default=None,
+        help='path to a file where results will be written')
+    parser.add_argument('--timestamp', dest='timestamp', default=False,
+        action='store_true',
+        help='''print timestamp instead of memory measurement for
+        decorated functions''')
+    parser.add_argument('--backend', dest='backend', type=str, action='store',
+        choices=['tracemalloc', 'psutil', 'posix'], default='psutil',
+        help='backend using for getting memory info '
+             '(one of the {tracemalloc, psutil, posix})')
+    parser.add_argument('script', help='script file run on memory_profiler')
+    args = parser.parse_args()
 
-    if not sys.argv[1:]:
-        parser.print_help()
-        sys.exit(2)
-
-    (options, args) = parser.parse_args()
-    sys.argv[:] = args  # Remove every memory_profiler arguments
-
-    script_filename = _find_script(args[0])
-    _backend = choose_backend(options.backend)
-    if options.timestamp:
+    script_filename = _find_script(args.script)
+    _backend = choose_backend(args.backend)
+    if args.timestamp:
         prof = TimeStamper(_backend)
     else:
-        prof = LineProfiler(max_mem=options.max_mem, backend=_backend)
+        prof = LineProfiler(max_mem=args.max_mem, backend=_backend)
 
     try:
-        exec_with_profiler(script_filename, prof, options.backend)
+        exec_with_profiler(script_filename, prof, args.backend)
     finally:
-        if options.out_filename is not None:
-            out_file = open(options.out_filename, ""a"")
+        if args.out_filename is not None:
+            out_file = open(args.out_filename, ""a"")
         else:
             out_file = sys.stdout
 
-        if options.timestamp:
+        if args.timestamp:
             prof.show_results(stream=out_file)
         else:
-            show_results(prof, precision=options.precision, stream=out_file)
+            show_results(prof, precision=args.precision, stream=out_file)
"
